#	http://www.heise.de/tp/r4/artikel/32/32883/1.html	[2010-07-04]	

8	rauschebärtigen	O	O	B-LOC	O
9	Deutschen	B-LOCderiv	O	B-LOCderiv	O
10	"	O	O	O	O
11	,	O	O	O	O
12	der	O	O	O	O
13	50	O	O	O	O
14	km	O	O	O	O
15	am	O	O	O	O
16	Tag	O	O	O	O
17	wandert	O	O	O	O
18	,	O	O	O	O
19	beeindruckt	O	O	O	O
20	und	O	O	O	O
21	informierte	O	O	O	O
22	die	O	O	O	O
23	Leser	O	O	O	O
24	.	O	O	O	O

#	http://sport.ard.de/sp/radsport/news200703/24/zabel_petacchi.jhtml	[2007-03-24]	

1	Das	O	O	O	O
2	Gesicht	O	O	O	O
3	dreckverschmiert	O	O	B-LOC	O
4	,	O	O	O	O
5	die	O	O	O	O
6	Augen	O	O	O	O
7	blutunterlaufen	O	O	B-LOC	O
8	,	O	O	O	O
9	hing	O	O	O	O
10	der	O	O	O	O
11	Pulheimer	B-LOCderiv	O	B-LOC	O
12	auf	O	O	O	O
13	der	O	O	O	O
14	Via	B-LOC	O	O	O
15	Roma	I-LOC	O	B-PER	O
16	in	O	O	O	O
17	San	B-LOC	O	B-LOC	O
18	Remo	I-LOC	O	I-LOC	O
19	über	O	O	O	O
20	den	O	O	O	O
21	Lenker	O	O	O	O
22	seines	O	O	O	O
23	Rennrades	O	O	B-LOC	O
24	gebeugt	O	O	O	O
25	und	O	O	O	O
26	atmete	O	O	B-LOC	O
27	schwer	O	O	O	O
28	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Amateurfunk-Fernsehen	[2009-11-08]	

1	Die	O	O	O	O
2	wesentlichen	O	O	O	O
3	Vorteile	O	O	O	O
4	der	O	O	O	O
5	digitalen	O	O	O	O
6	Technik	O	O	O	O
7	sind	O	O	O	O
8	in	O	O	O	O
9	einer	O	O	O	O
10	vergleichsweise	O	O	O	O
11	geringen	O	O	O	O
12	Übertragungsbandbreite	O	O	B-LOC	O
13	(	O	O	O	O
14	ab	O	O	O	O
15	2	O	O	O	O
16	MHz	O	O	O	O
17	)	O	O	O	O
18	sowie	O	O	O	O
19	einer	O	O	O	O
20	größeren	O	O	O	O
21	Reichweite	O	O	O	O
22	im	O	O	O	O
23	freien	O	O	O	O
24	Gelände	O	O	O	O
25	und	O	O	O	O
26	besseren	O	O	O	O
27	Bildqualität	O	O	O	O
28	bei	O	O	O	O
29	gleicher	O	O	O	O
30	Sendeleistung	O	O	B-LOC	O
31	zu	O	O	O	O
32	sehen	O	O	O	O
33	.	O	O	O	O

#	http://www.focus.de/politik/deutschland/migranten-bildung-schlechter-armut-groesser_aid_407110.html	[2009-06-10]	

1	Denn	O	O	O	O
2	dem	O	O	O	O
3	Bericht	O	O	O	O
4	zufolge	O	O	O	O
5	besuchten	O	O	O	O
6	im	O	O	O	O
7	Jahr	O	O	O	O
8	2007	O	O	O	O
9	mit	O	O	O	O
10	73,5	O	O	O	O
11	Prozent	O	O	O	O
12	deutlich	O	O	O	O
13	weniger	O	O	O	O
14	Migrantenkinder	O	O	B-LOC	O
15	im	O	O	O	O
16	Alter	O	O	O	O
17	von	O	O	O	O
18	drei	O	O	O	O
19	bis	O	O	O	O
20	sechs	O	O	O	O
21	Jahren	O	O	O	O
22	den	O	O	O	O
23	Kindergarten	O	O	O	O
24	als	O	O	O	O
25	Kinder	O	O	O	O
26	in	O	O	O	O
27	der	O	O	O	O
28	Gesamtbevölkerung	O	O	O	O
29	(	O	O	O	O
30	88,7	O	O	O	O
31	Prozent	O	O	O	O
32	)	O	O	O	O
33	.	O	O	O	O

#	http://www.ceryx.de/kunst/hb_delaroche_cromwell.htm	[2008-04-06]	

1	Cromwell	B-PER	O	B-PER	O
2	wird	O	O	O	O
3	darin	O	O	O	O
4	als	O	O	O	O
5	rücksichtsloser	O	O	O	O
6	,	O	O	O	O
7	aber	O	O	O	O
8	tatkräftiger	O	O	B-LOC	O
9	Held	O	O	B-PER	O
10	dargestellt	O	O	O	O
11	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Mosbach_(Schaafheim)	[2009-09-30]	

1	Über	O	O	O	O
2	sechs	O	O	O	O
3	Jahrhunderte	O	O	O	O
4	wurden	O	O	O	O
5	die	O	O	O	O
6	Geschicke	O	O	O	O
7	Mosbachs	B-LOC	O	B-LOC	O
8	von	O	O	O	O
9	den	O	O	O	O
10	Johannitern	B-PERderiv	O	O	O
11	bestimmt	O	O	O	O
12	.	O	O	O	O

#	http://www.op-online.de/nachrichten/roedermark/steiger-packt-koffer-338823.html	[2011-01-18]	

1	Deshalb	O	O	O	O
2	werde	O	O	O	O
3	ich	O	O	O	O
4	mich	O	O	O	O
5	von	O	O	O	O
6	sämtlichen	O	O	O	O
7	Anteilen	O	O	O	O
8	trennen	O	O	O	O
9	.	O	O	O	O

#	http://www.supersonntag-web.de/scms_show_data.php?mode=detail&category=17&entry=9715&print=yes	[2009-12-23]	

1	Ähnliche	O	O	O	O
2	Info-Post	O	O	B-ORG	O
3	sei	O	O	O	O
4	an	O	O	O	O
5	die	O	O	O	O
6	29	O	O	O	O
7	Verkaufsstellen	O	O	B-LOC	O
8	von	O	O	O	O
9	pyrotechnischen	O	O	B-LOCderiv	O
10	Erzeugnissen	O	O	O	O
11	im	O	O	O	O
12	Stadtgebiet	O	O	O	O
13	verschickt	O	O	O	O
14	worden	O	O	O	O
15	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Konstruktionslehre	[2010-01-14]	

1	Die	O	O	O	O
2	erarbeiteten	O	O	O	O
3	Lösungsvarianten	O	O	B-LOC	O
4	müssen	O	O	O	O
5	bewertet	O	O	O	O
6	werden	O	O	O	O
7	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Edward_L._Leahy	[2009-09-29]	

1	1910	O	O	O	O
2	wurde	O	O	O	O
3	er	O	O	O	O
4	Richter	O	O	O	O
5	am	O	O	O	O
6	dortigen	O	O	O	O
7	Nachlassgericht	O	O	B-LOC	O
8	;	O	O	O	O
9	diesen	O	O	O	O
10	Posten	O	O	O	O
11	bekleidete	O	O	O	O
12	er	O	O	O	O
13	bis	O	O	O	O
14	1939	O	O	O	O
15	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Horaz	[2009-12-09]	

1	Epoden	O	O	B-PER	O
2	deshalb	O	O	O	O
3	,	O	O	O	O
4	weil	O	O	O	O
5	jeweils	O	O	O	O
6	ein	O	O	O	O
7	Langvers	O	O	B-LOC	O
8	mit	O	O	O	O
9	einem	O	O	O	O
10	refrainartigen	O	O	B-LOC	O
11	Kurzvers	O	O	I-LOC	O
12	abwechselt	O	O	I-LOC	O
13	.	O	O	O	O

#	http://www.lz-online.de/_em_cms/_globals/print3e57.html	[2011-01-10]	

1	"	O	O	O	O
2	Ich	O	O	O	O
3	bin	O	O	O	O
4	einer	O	O	O	O
5	der	O	O	O	O
6	letzten	O	O	O	O
7	Orchestermusiker	O	O	B-LOC	O
8	in	O	O	O	O
9	Deutschland	B-LOC	O	B-LOC	O
10	,	O	O	O	O
11	der	O	O	O	O
12	das	O	O	O	O
13	in	O	O	O	O
14	dieser	O	O	O	O
15	Kombination	O	O	O	O
16	macht	O	O	O	O
17	.	O	O	O	O

#	http://www.woz.ch/artikel/rss/16624.html	[2008-07-23]	

1	Auf	O	O	O	O
2	die	O	O	O	O
3	Frage	O	O	O	O
4	,	O	O	O	O
5	welche	O	O	O	O
6	politischen	O	O	O	O
7	Auswir­kungen	O	O	B-LOC	O
8	ein	O	O	O	O
9	neuer	O	O	O	O
10	Terroranschlag	O	O	B-LOCderiv	O
11	in	O	O	O	O
12	den	O	O	O	O
13	USA	B-LOC	O	B-LOC	O
14	auf	O	O	O	O
15	Bushs	B-PER	O	B-PER	O
16	Parteikollegen	O	O	I-PER	O
17	McCain	B-PER	O	I-PER	O
18	haben	O	O	O	O
19	würde	O	O	O	O
20	,	O	O	O	O
21	antwortete	O	O	O	O
22	er-	O	O	O	O
23	wohl	O	O	O	O
24	et­was	O	O	B-LOC	O
25	zu	O	O	O	O
26	ehrlich	O	O	O	O
27	:	O	O	O	O
28	«	O	O	O	O
29	Es	O	O	O	O
30	wäre	O	O	O	O
31	ein	O	O	O	O
32	grosser	O	O	O	O
33	Vorteil	O	O	O	O
34	für	O	O	O	O
35	ihn	O	O	O	O
36	.	O	O	O	O

#	http://nachrichten.finanztreff.de/news_news,awert,marktberichte,dt,rdf,id,32398998,sektion,uebersicht.html	[2010-07-08]	

1	Der	O	O	O	O
2	Umsatz	O	O	O	O
3	verdoppelte	O	O	O	O
4	sich	O	O	O	O
5	auf	O	O	O	O
6	7,401	O	O	O	O
7	Mio	O	O	O	O
8	US-Dollar	B-OTH	O	B-OTH	O
9	(	O	O	O	O
10	5,845	O	O	O	O
11	Mio	O	O	O	O
12	Euro	B-OTH	O	B-OTH	O
13	)	O	O	O	O
14	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Vienna_Insurance_Group	[2010-01-07]	

1	Anfang	O	O	O	O
2	2008	O	O	O	O
3	notierte	O	O	O	O
4	die	O	O	O	O
5	Aktien	O	O	O	O
6	mit	O	O	O	O
7	über	O	O	O	O
8	55	O	O	O	O
9	Euro	B-OTH	O	B-OTH	O
10	pro	O	O	O	O
11	Aktie	O	O	O	O
12	,	O	O	O	O
13	im	O	O	O	O
14	Zuge	O	O	O	O
15	der	O	O	O	O
16	Finanzkrise	O	O	O	O
17	ab	O	O	O	O
18	2007	O	O	O	O
19	kam	O	O	O	O
20	es	O	O	O	O
21	Anfang	O	O	O	O
22	2009	O	O	O	O
23	zu	O	O	O	O
24	einem	O	O	O	O
25	Kursverlust	O	O	B-LOC	O
26	auf	O	O	O	O
27	unter	O	O	O	O
28	20	O	O	O	O
29	Euro	B-OTH	O	B-OTH	O
30	pro	O	O	O	O
31	Aktie	O	O	O	O
32	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Franzburger_Südbahn	[2009-11-20]	

1	1930	O	O	O	O
2	wurde	O	O	O	O
3	der	O	O	O	O
4	Personenverkehr	O	O	O	O
5	nach	O	O	O	O
6	Franzburg	B-LOC	O	B-LOC	O
7	ganz	O	O	O	O
8	eingestellt	O	O	O	O
9	,	O	O	O	O
10	es	O	O	O	O
11	verblieb	O	O	O	O
12	nur	O	O	O	O
13	ein	O	O	O	O
14	spärlicher	O	O	O	O
15	Güterverkehr	O	O	O	O
16	.	O	O	O	O

#	http://www.nwzonline.de/index_regionalausgaben_stadt_oldenburg_artikel.php?id=2089898	[2009-08-27]	

1	Das	O	O	O	O
2	ist	O	O	O	O
3	das	O	O	O	O
4	Thema	O	O	O	O
5	der	O	O	O	O
6	Schreibnächte	O	O	B-LOC	O
7	,	O	O	O	O
8	in	O	O	O	O
9	denen	O	O	O	O
10	Kinder	O	O	O	O
11	und	O	O	O	O
12	Jugendliche	O	O	O	O
13	sich	O	O	O	O
14	Geschichten	O	O	O	O
15	ausdenken	O	O	O	O
16	und	O	O	O	O
17	daran	O	O	O	O
18	arbeiten	O	O	O	O
19	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Justus_Jonas_der_Ältere	[2010-01-10]	

1	Nicht	O	O	O	O
2	zuletzt	O	O	O	O
3	sind	O	O	O	O
4	Bilder	O	O	O	O
5	bleibend	O	O	B-LOCderiv	O
6	,	O	O	O	O
7	sie	O	O	O	O
8	stellen	O	O	O	O
9	seit	O	O	O	O
10	Anbeginn	O	O	B-LOC	O
11	der	O	O	O	O
12	Menschheit	O	O	O	O
13	eine	O	O	O	O
14	Ausdrucksform	O	O	B-LOC	O
15	dar	O	O	O	O
16	,	O	O	O	O
17	die	O	O	O	O
18	das	O	O	O	O
19	sinnliche	O	O	B-LOCderiv	O
20	Empfinden	O	O	O	O
21	des	O	O	O	O
22	Betrachters	O	O	O	O
23	anspricht	O	O	O	O
24	und	O	O	O	O
25	im	O	O	O	O
26	Gedächtnis	O	O	O	O
27	haftet	O	O	B-LOC	O
28	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Oortsche_Wolke	[2010-01-16]	

1	Durch	O	O	O	O
2	den	O	O	O	O
3	gravitativen	O	O	B-LOC	O
4	Einfluss	O	O	O	O
5	benachbarter	O	O	O	O
6	Sterne	O	O	O	O
7	wurden	O	O	O	O
8	die	O	O	O	O
9	Bahnen	O	O	O	O
10	der	O	O	O	O
11	Objekte	O	O	O	O
12	mit	O	O	O	O
13	der	O	O	O	O
14	Zeit	O	O	O	O
15	so	O	O	O	O
16	gestört	O	O	O	O
17	,	O	O	O	O
18	dass	O	O	O	O
19	sie	O	O	O	O
20	heute	O	O	O	O
21	nahezu	O	O	O	O
22	isotrop	O	O	B-LOCderiv	O
23	in	O	O	O	O
24	einer	O	O	O	O
25	Schale	O	O	O	O
26	um	O	O	O	O
27	die	O	O	O	O
28	Sonne	O	O	O	O
29	herum	O	O	O	O
30	verteilt	O	O	O	O
31	sind	O	O	O	O
32	.	O	O	O	O

#	http://de.wikipedia.org/wiki/USS_Joseph_Strauss_(DDG-16)	[2009-07-29]	

1	Der	O	O	O	O
2	Zerstörer	O	O	O	O
3	lief	O	O	O	O
4	nach	O	O	O	O
5	einem	O	O	O	O
6	Jahr	O	O	O	O
7	Bauzeit	O	O	O	O
8	vom	O	O	O	O
9	Stapel	O	O	O	O
10	und	O	O	O	O
11	wurde	O	O	O	O
12	nach	O	O	O	O
13	einem	O	O	O	O
14	Admiral	O	O	O	O
15	der	O	O	O	O
16	Navy	B-ORG	O	B-ORG	O
17	benannt	O	O	I-ORG	O
18	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Burg_Spliatsch	[2009-12-09]	

1	Das	O	O	O	O
2	Mauerwerk	O	O	B-ORG	O
3	besteht	O	O	O	O
4	aus	O	O	O	O
5	Steinen	O	O	O	O
6	ungleicher	O	O	O	O
7	Grösse	O	O	O	O
8	,	O	O	O	O
9	die	O	O	O	O
10	einigermassen	O	O	O	O
11	lagerhaft	O	O	B-LOC	O
12	geschichtet	O	O	I-LOC	O
13	sind	O	O	O	O
14	.	O	O	O	O

#	http://www.szon.de/lokales/ehingen/stadt/200902100421.html?_from=rss	[2009-02-10]	

1	"	O	O	O	O
2	Uns	O	O	O	O
3	geht	O	O	O	O
4	es	O	O	O	O
5	darum	O	O	O	O
6	,	O	O	O	O
7	für	O	O	O	O
8	die	O	O	O	O
9	kaufmännische	O	O	O	O
10	Schule	O	O	O	O
11	ordentliche	O	O	O	O
12	Bedingungen	O	O	O	O
13	zu	O	O	O	O
14	schaffen	O	O	O	O
15	"	O	O	O	O
16	,	O	O	O	O
17	unterstrich	O	O	O	O
18	Landrat	O	O	O	O
19	Heinz	B-PER	O	B-PER	O
20	Seiffert	I-PER	O	I-PER	O
21	die	O	O	O	O
22	bereits	O	O	O	O
23	bewilligten	O	O	B-LOCderiv	O
24	Verbesserungsmaßnahmen	O	O	B-ORGpart	O
25	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Heiducken	[2009-12-30]	

1	Geschichte	O	O	O	O
2	In	O	O	O	O
3	Österreich	B-LOC	O	B-LOC	O
4	und	O	O	O	O
5	Ungarn	B-LOC	O	B-LOC	O
6	bezeichnete	O	O	O	O
7	Heiduck	B-PER	O	B-LOC	O
8	Ende	O	O	O	O
9	des	O	O	O	O
10	16	O	O	O	O
11	.	O	O	O	O

#	http://www.oberpfalznetz.de/zeitung/2217255-100-vorbereiten_auf_ein_leben_mit_hartz_iv,1,0.html	[2010-03-01]	

1	Vorbereiten	O	O	O	O
2	auf	O	O	O	O
3	ein	O	O	O	O
4	"	O	O	O	O
5	Leben	O	O	O	O
6	mit	O	O	O	O
7	Hartz	B-OTH	B-PER	B-OTH	O
8	IV	I-OTH	O	I-OTH	O
9	"	O	O	O	O
10	.	O	O	O	O

#	http://www.landeszeitung.de/start.phtml?fdat=result&idx=391481&tid=5&ir=lok	[2006-11-28]	

1	Hexen	O	O	O	O
2	und	O	O	O	O
3	Hutzelgnom	O	O	B-LOC	O
4	wollen	O	O	O	O
5	auch	O	O	O	O
6	wieder	O	O	O	O
7	dabei	O	O	O	O
8	sein	O	O	O	O
9	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Rallye_Dakar_2007	[2010-01-10]	

1	Es	O	O	O	O
2	wurde	O	O	O	O
3	eine	O	O	O	O
4	Strecke	O	O	O	O
5	von	O	O	O	O
6	7915	O	O	O	O
7	km	O	O	O	O
8	zurückgelegt	O	O	O	O
9	,	O	O	O	O
10	davon	O	O	O	O
11	wurden	O	O	O	O
12	4309	O	O	O	O
13	km	O	O	O	O
14	gewertet	O	O	O	O
15	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Morbakka_fenneri	[2009-11-17]	

1	Beim	O	O	O	O
2	lebenden	O	O	O	O
3	Tier	O	O	O	O
4	sind	O	O	O	O
5	sie	O	O	O	O
6	pink	O	O	B-ORG	O
7	gefärbt	O	O	O	O
8	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Reichspost	[2009-12-27]	

1	Es	O	O	O	O
2	löste	O	O	O	O
3	das	O	O	O	O
4	Postreglement	O	O	B-LOC	O
5	der	O	O	O	O
6	Norddeutschen	B-LOCderiv	O	B-ORG	O
7	Bundespost	O	O	I-ORG	O
8	ab	O	O	O	O
9	,	O	O	O	O
10	behielt	O	O	O	O
11	aber	O	O	O	O
12	viele	O	O	O	O
13	Bestimmungen	O	O	O	O
14	bei	O	O	O	O
15	.	O	O	O	O

#	spiegel.de vom 23.02.2006	[2006-02-23]	

1	Und	O	O	O	O
2	sein	O	O	O	O
3	Mercedes	B-OTH	B-ORG	B-ORG	O
4	208	I-OTH	O	I-ORG	O
5	fährt	O	O	O	O
6	heute	O	O	O	O
7	wohl	O	O	O	O
8	immer	O	O	O	O
9	noch	O	O	O	O
10	als	O	O	O	O
11	Taxi	O	O	B-OTH	O
12	durch	O	O	O	O
13	Gambia	B-LOC	O	B-LOC	O
14	.	O	O	O	O

#	berlinonline.de vom 19.08.2005	[2005-08-19]	

1	Da	O	O	O	O
2	habe	O	O	O	O
3	ich	O	O	O	O
4	entschieden	O	O	O	O
5	,	O	O	O	O
6	dass	O	O	O	O
7	wir	O	O	O	O
8	uns	O	O	O	O
9	an	O	O	O	O
10	den	O	O	O	O
11	Schülerzahlen	O	O	B-LOC	O
12	orientieren	O	O	O	O
13	,	O	O	O	O
14	die	O	O	O	O
15	uns	O	O	O	O
16	die	O	O	O	O
17	Schulen	O	O	O	O
18	melden	O	O	O	O
19	,	O	O	O	O
20	nicht	O	O	O	O
21	an	O	O	O	O
22	der	O	O	O	O
23	Prognose	O	O	O	O
24	.	O	O	O	O

#	http://www.spiegel.de/politik/deutschland/0,1518,442550,00.html	[2006-10-16]	

1	Augsburg-	B-LOC	O	B-PER	O
